	access_pattern	address_distance_confidence	all_cache_misses	all_dirty_evictions	all_eliminated_loaded_bytes	all_eliminated_loads	all_eliminated_memory_operations	all_eliminated_stored_bytes	all_eliminated_stores	all_eliminated_transferred_bytes	all_expected_loaded_bytes	all_expected_loads	all_expected_memory_operations	all_expected_stored_bytes	all_expected_stores	all_expected_transferred_bytes	all_memory_loads	all_memory_stores	all_rfo_cache_misses	all_total_loaded_bytes	all_total_loads	all_total_memory_operations	all_total_stored_bytes	all_total_stores	all_total_transferred_bytes	architecture	average_trip_count	cache_line_utilization	cache_misses	call_count	cfg_index_modified_in_body	cfg_jumps_outside	cfg_no_index_register	cfg_no_loop_step	compilation_flags	compiler_estimated_gain	compiler_name	compiler_version	compute_instructions	constant_accesses	constant_stride_percent	constant_strides	data_types	dirty_evictions	dynamic_abs	dynamic_add	dynamic_all_instructions	dynamic_avg	dynamic_avx2_scalar_compute	dynamic_avx2_scalar_compute_with_memory	dynamic_avx2_scalar_memory	dynamic_avx2_vector_compute	dynamic_avx2_vector_compute_with_memory	dynamic_avx2_vector_memory	dynamic_avx512_scalar_compute	dynamic_avx512_scalar_compute_with_memory	dynamic_avx512_scalar_memory	dynamic_avx512_vector_compute	dynamic_avx512_vector_compute_with_memory	dynamic_avx512_vector_memory	dynamic_avx512phi_vector_compute	dynamic_avx512phi_vector_compute_with_memory	dynamic_avx512phi_vector_memory	dynamic_avx_scalar_compute	dynamic_avx_scalar_compute_with_memory	dynamic_avx_scalar_memory	dynamic_avx_vector_compute	dynamic_avx_vector_compute_with_memory	dynamic_avx_vector_memory	dynamic_call	dynamic_compute	dynamic_compute_with_memory	dynamic_div	dynamic_dp_compute	dynamic_dp_compute_with_memory	dynamic_fma	dynamic_fma_scalar_compute	dynamic_fma_scalar_compute_with_memory	dynamic_fma_vector_compute	dynamic_fma_vector_compute_with_memory	dynamic_func_inst	dynamic_int_compute	dynamic_int_compute_with_memory	dynamic_loaded_bytes	dynamic_loads	dynamic_max	dynamic_memory	dynamic_min	dynamic_mul	dynamic_reccp	dynamic_sad	dynamic_scale	dynamic_sign	dynamic_sp_compute	dynamic_sp_compute_with_memory	dynamic_sqrt	dynamic_sse_scalar_compute	dynamic_sse_scalar_compute_with_memory	dynamic_sse_scalar_memory	dynamic_sse_vector_compute	dynamic_sse_vector_compute_with_memory	dynamic_sse_vector_memory	dynamic_stored_bytes	dynamic_stores	dynamic_sub	dynamic_transferred_bytes_by_spill_fill	dynamic_used_vector_registers_number	dynamic_vector_compute	dynamic_vector_compute_with_memory	dynamic_vector_memory	dynamic_vector_registers_available	dynamic_vpconflict	dynamic_vplzcnt	dynamic_x86_scalar_compute	dynamic_x86_scalar_compute_with_memory	dynamic_x86_scalar_memory	dynamic_x87_scalar_compute	dynamic_x87_scalar_compute_with_memory	dynamic_x87_scalar_memory	dynamic_xmm_stack_load_store_count	dynamic_ymm_stack_load_store_count	dynamic_zmm_stack_load_store_count	efficiency	efficiency_confidence	eliminated_loaded_bytes	eliminated_loads	eliminated_memory_operations	eliminated_stored_bytes	eliminated_stores	eliminated_transferred_bytes	expected_loaded_bytes	expected_loads	expected_memory_operations	expected_stored_bytes	expected_stores	expected_transferred_bytes	first_child	first_instance_site_footprint	fit_into_cache	footprint_estimate	fp_mask_utilization	full_compiler_name_string_column	function	function_call_sites_and_loops	function_instance_type	gain_estimate	gather_accesses	hlo_unroll_type	instruction_sets	int_mask_utilization	is_compiler_vector_length	is_system_module	is_vectorized	issue_ids	iteration_duration	key_column	library_name	line	load_constant_accesses	load_random_accesses	load_uniform_accesses	load_unit_accesses	loop_annotation	loop_carried_dependencies	loop_function_id	loop_height	loop_instance_total_time	loop_name	loop_overrides	main_vectorization_type	mangled_name	map_executed_first_instance_iterations	map_executed_instances	map_executed_max_iterations	map_executed_min_iterations	map_executed_total_iterations	mask_utilization	max_depth	max_trip_count	maximum_per_instruction_address_range	memory_instructions	memory_loads	memory_stores	metadata_types	min_trip_count	module	multi_pumping_factor	multiversion	multiversion_type	nesting_level	no_site_start_dependency	non_unit_stride_percent	non_unit_strides	number_of_vector_registers	offload_device_to_host	offload_host_to_device	offload_private	offload_shared	optimization_details	parent_id	performance_issues	potential_reduction_column	potential_war_dependency	potential_waw_dependency	random_accesses	raw_dependencies	read_constant_stride_percent	read_constant_strides	read_non_unit_stride_percent	read_non_unit_strides	read_strides_distribution	read_total_strides	read_unit_stride_percent	read_unit_strides	rfo_cache_misses	scatter_accesses	self_abs	self_add	self_ai	self_all_instructions	self_avg	self_avx2_scalar_compute	self_avx2_scalar_compute_with_memory	self_avx2_scalar_memory	self_avx2_vector_compute	self_avx2_vector_compute_with_memory	self_avx2_vector_memory	self_avx512_scalar_compute	self_avx512_scalar_compute_with_memory	self_avx512_scalar_memory	self_avx512_vector_compute	self_avx512_vector_compute_with_memory	self_avx512_vector_memory	self_avx512phi_vector_compute	self_avx512phi_vector_compute_with_memory	self_avx512phi_vector_memory	self_avx_scalar_compute	self_avx_scalar_compute_with_memory	self_avx_scalar_memory	self_avx_vector_compute	self_avx_vector_compute_with_memory	self_avx_vector_memory	self_call	self_compute	self_compute_with_memory	self_div	self_dp_compute	self_dp_compute_with_memory	self_dram_gb	self_dram_loaded_gb	self_dram_stored_gb	self_elapsed_time	self_fma	self_fma_scalar_compute	self_fma_scalar_compute_with_memory	self_fma_vector_compute	self_fma_vector_compute_with_memory	self_func_inst	self_gb_s	self_gflop	self_gflops	self_giga_op	self_giga_ops	self_gintop	self_gintops	self_int_ai	self_int_compute	self_int_compute_with_memory	self_l2_gb	self_l2_loaded_gb	self_l2_stored_gb	self_l3_gb	self_l3_loaded_gb	self_l3_stored_gb	self_l4_gb	self_l4_loaded_gb	self_l4_stored_gb	self_loaded_bytes	self_loaded_gb	self_loads	self_max	self_memory	self_memory_gb	self_min	self_mul	self_overall_ai	self_reccp	self_sad	self_scale	self_sign	self_sp_compute	self_sp_compute_with_memory	self_sqrt	self_sse_scalar_compute	self_sse_scalar_compute_with_memory	self_sse_scalar_memory	self_sse_vector_compute	self_sse_vector_compute_with_memory	self_sse_vector_memory	self_stored_bytes	self_stored_gb	self_stores	self_sub	self_time	self_time_percent	self_vector_compute	self_vector_compute_with_memory	self_vector_memory	self_vpconflict	self_vplzcnt	self_x86_scalar_compute	self_x86_scalar_compute_with_memory	self_x86_scalar_memory	self_x87_scalar_compute	self_x87_scalar_compute_with_memory	self_x87_scalar_memory	simulated_load_memory_footprint	simulated_memory_footprint	simulated_store_memory_footprint	site_id	site_location	site_name	site_source_file	site_source_line	source_full_path	source_location	source_size	static_abs	static_add	static_all_instructions	static_avg	static_avx2_scalar_compute	static_avx2_scalar_compute_with_memory	static_avx2_scalar_memory	static_avx2_vector_compute	static_avx2_vector_compute_with_memory	static_avx2_vector_memory	static_avx512_scalar_compute	static_avx512_scalar_compute_with_memory	static_avx512_scalar_memory	static_avx512_vector_compute	static_avx512_vector_compute_with_memory	static_avx512_vector_memory	static_avx512phi_vector_compute	static_avx512phi_vector_compute_with_memory	static_avx512phi_vector_memory	static_avx_scalar_compute	static_avx_scalar_compute_with_memory	static_avx_scalar_memory	static_avx_vector_compute	static_avx_vector_compute_with_memory	static_avx_vector_memory	static_call	static_compute	static_compute_with_memory	static_div	static_dp_compute	static_dp_compute_with_memory	static_fma	static_fma_scalar_compute	static_fma_scalar_compute_with_memory	static_fma_vector_compute	static_fma_vector_compute_with_memory	static_func_inst	static_int_compute	static_int_compute_with_memory	static_loaded_bytes	static_loads	static_max	static_memory	static_min	static_mul	static_reccp	static_sad	static_scale	static_sign	static_sp_compute	static_sp_compute_with_memory	static_sqrt	static_sse_scalar_compute	static_sse_scalar_compute_with_memory	static_sse_scalar_memory	static_sse_vector_compute	static_sse_vector_compute_with_memory	static_sse_vector_memory	static_stored_bytes	static_stores	static_sub	static_transferred_bytes_by_spill_fill	static_used_vector_registers_number	static_vector_compute	static_vector_compute_with_memory	static_vector_memory	static_vector_registers_available	static_vpconflict	static_vplzcnt	static_x86_scalar_compute	static_x86_scalar_compute_with_memory	static_x86_scalar_memory	static_x87_scalar_compute	static_x87_scalar_compute_with_memory	static_x87_scalar_memory	static_xmm_stack_load_store_count	static_ymm_stack_load_store_count	static_zmm_stack_load_store_count	store_constant_accesses	store_random_accesses	store_uniform_accesses	store_unit_accesses	strides_distribution	thread	thread_count	total_abs	total_add	total_all_instructions	total_arithmetic_intensity	total_avg	total_avx2_scalar_compute	total_avx2_scalar_compute_with_memory	total_avx2_scalar_memory	total_avx2_vector_compute	total_avx2_vector_compute_with_memory	total_avx2_vector_memory	total_avx512_scalar_compute	total_avx512_scalar_compute_with_memory	total_avx512_scalar_memory	total_avx512_vector_compute	total_avx512_vector_compute_with_memory	total_avx512_vector_memory	total_avx512phi_vector_compute	total_avx512phi_vector_compute_with_memory	total_avx512phi_vector_memory	total_avx_scalar_compute	total_avx_scalar_compute_with_memory	total_avx_scalar_memory	total_avx_vector_compute	total_avx_vector_compute_with_memory	total_avx_vector_memory	total_call	total_compute	total_compute_with_memory	total_div	total_dp_compute	total_dp_compute_with_memory	total_dram_gb	total_dram_loaded_gb	total_dram_stored_gb	total_elapsed_time	total_fma	total_fma_scalar_compute	total_fma_scalar_compute_with_memory	total_fma_vector_compute	total_fma_vector_compute_with_memory	total_func_inst	total_gb_s	total_gflop	total_gflops	total_giga_op	total_giga_ops	total_gintop	total_gintops	total_instructions	total_int_ai	total_int_compute	total_int_compute_with_memory	total_l2_gb	total_l2_loaded_gb	total_l2_stored_gb	total_l3_gb	total_l3_loaded_gb	total_l3_stored_gb	total_l4_gb	total_l4_loaded_gb	total_l4_stored_gb	total_loaded_bytes	total_loaded_gb	total_loads	total_max	total_memory	total_memory_gb	total_memory_operations	total_min	total_mul	total_overall_ai	total_reccp	total_sad	total_scale	total_sign	total_simulated_load_memory_footprint	total_simulated_memory_footprint	total_simulated_store_memory_footprint	total_sp_compute	total_sp_compute_with_memory	total_sqrt	total_sse_scalar_compute	total_sse_scalar_compute_with_memory	total_sse_scalar_memory	total_sse_vector_compute	total_sse_vector_compute_with_memory	total_sse_vector_memory	total_stored_bytes	total_stored_gb	total_stores	total_strides	total_sub	total_time	total_time_percent	total_transferred_bytes	total_vector_compute	total_vector_compute_with_memory	total_vector_memory	total_vpconflict	total_vplzcnt	total_x86_scalar_compute	total_x86_scalar_compute_with_memory	total_x86_scalar_memory	total_x87_scalar_compute	total_x87_scalar_compute_with_memory	total_x87_scalar_memory	traits	transformation_ids	transformations	trip_count_reliable	trip_count_total	type	uniform_accesses	unique_index	unit_accesses	unit_stride_percent	unit_strides	unroll_factor	used_stack_instructions	vector_isa	vector_length	vector_widths	vectorization_details	vectorization_message_code	vectorization_overhead	vectorization_trip_count_type	war_dependencies	waw_dependencies	why_no_vectorization	write_constant_stride_percent	write_constant_strides	write_non_unit_stride_percent	write_non_unit_strides	write_strides_distribution	write_total_strides	write_unit_stride_percent	write_unit_strides
0																										2	80			50738654													Float64		0	0	33027819125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8316556674	0	4264150434	0	0	0	0	8316556674	0	0	8316556674	0	0	0	0	0	0	30	0	0	34082777232	4260347154	49483057	4264150434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0																									[loop in polytope::walk]	2							0	0	4194304	< 0.001s	30							1		30	0	< 0.001s	polytope::walk			[Loop@0xd1f0 in _ZN8polytope4walkERN4arma3ColIdEERKSt6vectorINS0_3MatIdEESaIS6_EERKS4_IS2_SaIS2_EEdRN10XoshiroCpp18Xoshiro128PlusPlusE]							9	80					21	80	xoshiro-rng_polyvol				0										28																	0	0	0.00145185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16766	0	0	0	0	0	0	4.17289	0.0494831	0.00605841	8.16951	1.00023	8.12003	0.994168	0.238244	0	0	0	0	0	0	0	0	0	0	0	0	34.0828	0	0	0	34.0828	0	0	0.239696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16766	8.16766	0	0	0	0	0	0	0	0	0	0	0												0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	0	0	0	0	4	0	0	4	0	0	0	0	0	0	30	0	0	24	3	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.16766	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	8.16766	8.16766		0	0	0	0	0	0	0	0	0	0	0				3	4059092320	Scalar		3																							
1																										2				50750160													Float64; Int32; UInt32; UInt64		0	558251760	15884800080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	304500960	101500320	1776255600	0	0	355251120	304500960	913502880	355251120	50750160	456751440	50750160	152250480	152250480	0	0	0	28	456751440	253750800	28420089600	3603261360	0	6496020480	0	101500320	0	0	0	0	0	50750160	50750160	0	0	0	0	0	0	26643834000	3045009600	304500960			0	0	355251120		0	0	456751440	253750800	4313763600	0	0	0																									polytope::walk	0				AVX			0	0	0		28							-1		28		< 0.001s	polytope::walk			_ZN8polytope4walkERN4arma3ColIdEERKSt6vectorINS0_3MatIdEESaIS6_EERKS4_IS2_SaIS2_EEdRN10XoshiroCpp18Xoshiro128PlusPlusE							8						1		xoshiro-rng_polyvol				2										24																	0	0	0.0120259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.43197	0	0	0	0	0	0	12.3784	0.659752	0.148862	4.66901	1.05348	4.00926	0.904623	0.0730805	0	0	0	0	0	0	0	0	0	0	0	0	28.2171	0	0	0	54.8609	0	0	0.0851064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.6438	0	0	4.43197	4.43197	0	0	0	0	0	0	0	0	0	0	0												0	19	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	67	0	5	14	10	34	20	1	9	14	3	3	0	0	0	28	25	5	1094	125	0	209	0	2	0	0	0	0	0	1	1	0	0	0	0	0	0	906	101	27			0	5	14		0	0	25	5	127	0	0	0									0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.2617	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	68.2617	68.2617		0	0	0	0	0	0	0	0	0	0	0	Unpacks					Function										128/256															
2																										2	20			50738654													Float64		0	1015003200	6090019200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015003200	2030006400	0	1015003200	1015003200	0	0	1015003200	0	0	0	0	0	33	1015003200	0	64960204800	2030006400	0	2030006400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32480102400	1015003200	1015003200			0	1015003200	2030006400		0	0	1015003200	0	0	0	0	0																									[loop in polytope::walk]	2				AVX		0	0	1	4194304	< 0.001s	33							1		33	0	< 0.001s	polytope::walk			[Loop@0xd380 in _ZN8polytope4walkERN4arma3ColIdEERKSt6vectorINS0_3MatIdEESaIS6_EERKS4_IS2_SaIS2_EEdRN10XoshiroCpp18Xoshiro128PlusPlusE]							9	20					405	20	xoshiro-rng_polyvol				0										28																	0	0	0.0416667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22165	0	0	0	0	0	0	43.8593	4.06001	1.82747	6.09002	2.74121	2.03001	0.913736	0.0208333	0	0	0	0	0	0	0	0	0	0	0	0	64.9602	0	0	0	97.4403	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.4801	0	0	2.22165	2.22165	0	0	0	0	0	0	0	0	0	0	0												0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	1	1	0	0	1	0	0	0	0	0	33	1	0	64	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	1	1			0	1	2		0	0	1	0	0	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.22165	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	2.22165	2.22165		0	0	0	0	0	0	0	0	0	0	0				3	1014773080	Vectorized (Body)		5						AVX	4	256															
3																										2	200548			253													Float64; UInt64		0	0	1193786789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101297560	50990706	177543073	0	0	0	76245513	101297560	50990706	0	101297560	50990706	0	0	0	0	0	24	0	0	3861823080	482727885	0	533034739	0	50990706	0	0	0	0	0	0	0	0	0	0	0	0	0	203962824	25495353	0			0	0	0		0	0	0	0	355491666	0	0	0																									[loop in polytope::estimateVol]	2							0	0	32	< 0.001s	24							1		24	1	0.279s	polytope::estimateVol			[Loop@0xe8b0 in _ZN8polytope11estimateVolEv]							7	404800					5	196218	xoshiro-rng_polyvol				3										26	1 Data type conversions present 																0	0	0.0119378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.60017	0	0	0	0	0	0	2.66932	0.0509907	0.0318658	0.178189	0.111356	0.127198	0.0794905	0.0297793	0	0	0	0	0	0	0	0	0	0	0	0	3.86182	0	0	0	4.27137	0	0	0.0417171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.409548	0	0	1.60017	1.60017	0	0	0	0	0	0	0	0	0	0	0												0	1	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	4	0	0	0	2	3	2	0	3	2	0	0	0	0	0	24	0	0	120	15	0	14	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	0			0	0	0		0	0	0	0	10	0	0	0									0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.6739	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	70.6739	70.6739		0	0	0	0	0	0	0	0	0	0	0	Type Conversions			3	50738654	Scalar		1																							
4																										2	10			50738654													Float64		0	0	3552511200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	507501600	0	507501600	0	0	507501600	0	507501600	0	0	507501600	0	31	0	0	16240051200	507501600	0	1015003200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			507501600	0	507501600		0	0	0	0	507501600	0	0	0																									[loop in norm_2]	2				AVX; FMA		0	0	1	4194304	< 0.001s	31							1		31	0	< 0.001s	norm_2			[Loop@0xcba0 in _Z6norm_2RN4arma3ColIdEE]							10	10					405	10	xoshiro-rng_polyvol				0										32																	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882596	0	0	0	0	0	0	18.4003	4.06001	4.60008	5.58252	6.32511	1.5225	1.72503	0.09375	0	0	0	0	0	0	0	0	0	0	0	0	16.2401	0	0	0	16.2401	0	0	0.34375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882596	0.882596	0	0	0	0	0	0	0	0	0	0	0												0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	31	0	0	32	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	0	1		0	0	0	0	1	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882596	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	0.882596	0.882596		0	0	0	0	0	0	0	0	0	0	0	FMA			3	507386540	Vectorized (Body)		4						AVX2	4	256															
5																										2				50750160													Float64		0	203000640	964253040	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101500320	50750160	0	50750160	0	101500320	0	152250480	50750160	0	152250480	50750160	0	0	0	0	0	32	0	0	1421004480	203000640	0	203000640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			50750160	0	101500320		0	0	0	0	101500320	0	0	0																									norm_2	0				AVX; FMA			0	0	0		32							-1		32		< 0.001s	norm_2			_Z6norm_2RN4arma3ColIdEE							9						1		xoshiro-rng_polyvol				1										28																	0	0	0.208333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319953	0	0	0	0	0	0	3.80682	0.253751	0.793088	0.456751	1.42756	0.203001	0.63447	0.166667	0	0	0	0	0	0	0	0	0	0	0	0	1.218	0	0	0	1.218	0	0	0.375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.319953	0.319953	0	0	0	0	0	0	0	0	0	0	0												0	4	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	2	0	3	1	0	3	1	0	0	0	0	0	32	0	0	30	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	0	2		0	0	0	0	2	0	0	0									0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20255	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	1.20255	1.20255		0	0	0	0	0	0	0	0	0	0	0	Unpacks; Extracts; FMA					Function										128/256															
6																										2																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0																									func@0x2734	0							0	0	0		36							-1		36			func@0x2734			func@0x2734							8						1		xoshiro-rng_polyvol				0										24																	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.0279981	0	0	0	0	0	0									0	0										0		0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0.0279981	0.0279981	0	0	0	0	0	0	0	0	0	0	0												0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.0279981	0	0	0	0	0	0										0	0													0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0					0	0.0279981	0.0279981		0	0	0	0	0	0	0	0	0	0	0						Function																									
7																										2																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0																									func@0x2460	0							0	0	0		34							-1		34			func@0x2460			func@0x2460							8						1		xoshiro-rng_polyvol				0										24																	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.024005	0	0	0	0	0	0									0	0										0		0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0.024005	0.024005	0	0	0	0	0	0	0	0	0	0	0												0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.024005	0	0	0	0	0	0										0	0													0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0					0	0.024005	0.024005		0	0	0	0	0	0	0	0	0	0	0						Function																									
8																										2																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0																									func@0x2544	0							0	0	0		35							-1		35			func@0x2544			func@0x2544							8						1		xoshiro-rng_polyvol				0										24																	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.0159881	0	0	0	0	0	0									0	0										0		0	0	0		0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0.0159881	0.0159881	0	0	0	0	0	0	0	0	0	0	0												0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0		0	0	0	0	0	0	0	0									0	1	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0.0159881	0	0	0	0	0	0										0	0													0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0					0	0.0159881	0.0159881		0	0	0	0	0	0	0	0	0	0	0						Function																									
9																										2				1															0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	16	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0			0	0	0		0	0	0	0	2	0	0	0																									_start	0							0	0	0		5							-1		5		70.78s	_start			_start							2						1		xoshiro-rng_polyvol				8										-1																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		5e-09		5e-09		0.15625	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-08	0	0	0	3.2e-08	0	0	0.15625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	16	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	0			0	0	0		0	0	0	0	2	0	0	0									0	2	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.7799	0	0	0	0	0	0										0	0	0	0	0	0	0	0	0	0	0		0		0	0			0	0		0	0	0	0				0	0	0	0	0	0	0	0	0		0			0	70.7799	70.7799		0	0	0	0	0	0	0	0	0	0	0						Function																									
